,interacted,mask
13917,1000,1
13918,50,1
13919,19,1
13920,155,0
13921,643,1
13922,1000,1
13923,169,0
13924,5,1
13925,109,1
13926,4,1
13927,0,1
13928,6,1
13929,5,1
13930,0,0
13931,815,1
13932,161,0
13933,1,1
13934,11,1
13935,11,1
13936,0,1
13937,71,0
13938,28,0
13939,63,1
13940,0,0
13941,0,0
13942,248,1
13943,0,1
13944,0,1
13945,0,0
13946,0,0
13947,2,1
13948,0,1
13949,0,1
13950,369,0
13951,0,1
13952,0,1
13953,0,1
13954,39,1
13955,0,1
13956,0,1
13957,200,1
13958,0,1
13959,0,1
13960,54,1
13961,115,1
13962,1000,0
13963,128,1
13964,150,1
13965,0,1
13966,0,0
13967,1036,1
13968,0,1
13969,0,1
13970,5,0
13971,0,1
13972,0,1
13973,0,1
13974,0,1
13975,31,1
13976,4,1
13977,17,1
13978,1000,1
13979,23,1
13980,4,0
13981,3,0
13982,2,1
13983,10,0
13984,4,1
13985,0,1
13986,134,1
13987,74,1
13988,1000,1
13989,304,1
13990,4,1
13991,0,1
13992,105,1
13993,1000,1
13994,30,1
13995,0,1
13996,7,1
13997,0,1
13998,1000,1
13999,128,1
14000,296,1
14001,21,1
14002,0,1
14003,28,1
14004,194,1
14005,27,1
14006,60,1
14007,1000,1
14008,1000,1
14009,1000,1
14010,1000,1
14011,1000,1
14012,17,0
14013,7,1
14014,1000,1
14015,1000,1
14016,0,1
14017,0,0
14018,0,0
14019,0,1
14020,0,1
14021,0,1
14022,0,1
14023,0,1
14024,0,1
14025,2,1
14026,96,1
14027,0,0
14028,0,1
14029,67,1
14030,0,1
14031,0,1
14032,0,1
14033,0,1
14034,0,1
14035,1000,1
14036,2,1
14037,1000,1
14038,0,0
14039,0,1
14040,1,1
14041,4,0
14042,114,1
14043,0,1
14044,1000,1
14045,0,1
14046,22,1
14047,1000,1
14048,81,1
14049,0,1
14050,281,1
14051,0,1
14052,0,1
14053,38,1
14054,462,1
14055,127,1
14056,210,0
14057,1000,1
14058,6,1
14059,87,1
14060,89,1
14061,256,0
14062,157,1
14063,1000,0
14064,781,1
14065,0,1
14066,5,1
14067,2,1
14068,33,1
14069,1000,1
14070,129,1
14071,0,1
14072,0,1
14073,0,1
14074,0,0
14075,41,1
14076,122,1
14077,0,1
14078,0,1
14079,532,1
14080,1000,1
14081,1000,1
14082,3,1
14083,0,0
14084,36,1
14085,17,1
14086,0,1
14087,20,1
14088,107,1
14089,36,1
14090,548,1
14091,121,1
14092,0,1
14093,0,1
14094,1000,1
14095,1,1
14096,2,1
14097,0,1
14098,1000,0
14099,0,0
14100,0,1
14101,56,1
14102,0,1
14103,12,1
14104,296,0
14105,1000,1
14106,200,1
14107,1000,1
14108,0,0
14109,0,0
14110,814,1
14111,174,1
14112,54,1
14113,106,1
14114,0,1
14115,0,0
14116,4,1
14117,3,0
14118,6,1
14119,0,1
14120,722,1
14121,16,0
14122,0,1
14123,438,1
14124,46,1
14125,103,1
14126,114,1
14127,0,1
14128,0,0
14129,1000,1
14130,0,1
14131,177,1
14132,270,0
14133,0,0
14134,124,1
14135,1,1
14136,294,1
14137,0,1
14138,0,0
14139,0,1
14140,68,1
14141,670,1
14142,3,0
14143,68,1
14144,0,1
14145,0,1
14146,0,1
14147,0,1
14148,3,1
14149,1000,1
14150,31,1
14151,0,1
14152,20,0
14153,1000,1
14154,2,1
14155,94,1
14156,392,1
14157,55,1
14158,0,1
14159,32,0
14160,50,1
14161,0,1
14162,0,0
14163,0,1
14164,0,1
14165,0,0
14166,3,1
14167,1000,1
14168,2,1
14169,1000,1
14170,0,1
14171,184,1
14172,134,1
14173,22,0
14174,1000,1
14175,0,1
14176,924,1
14177,1000,1
14178,0,1
14179,0,1
14180,0,1
14181,0,0
14182,0,1
14183,0,1
14184,0,1
14185,6,0
14186,0,0
14187,1000,0
14188,92,0
14189,21,1
14190,0,1
14191,0,1
14192,0,1
14193,3,1
14194,0,1
14195,0,0
14196,236,1
14197,132,1
14198,0,1
14199,0,0
14200,0,1
14201,0,1
14202,1,1
14203,719,0
14204,30,1
14205,1000,1
14206,201,1
14207,4,1
14208,0,1
14209,3,1
14210,22,0
14211,599,1
14212,286,1
14213,0,1
14214,0,0
14215,0,0
14216,2,1
14217,1000,1
14218,3,0
14219,166,1
14220,0,1
14221,0,1
14222,6,1
14223,0,1
14224,1000,1
14225,0,1
14226,128,1
14227,23,0
14228,1000,1
14229,1,1
14230,0,1
14231,0,1
14232,0,1
14233,21,1
14234,1000,1
14235,0,1
14236,65,1
14237,0,1
14238,0,1
14239,0,0
14240,344,1
14241,1000,1
14242,249,0
14243,1000,1
14244,0,1
14245,0,1
14246,1000,1
14247,58,1
14248,105,0
14249,127,1
14250,1000,1
14251,14,1
14252,47,1
14253,2,1
14254,7,1
14255,1000,1
14256,1000,1
14257,1000,1
14258,1000,1
14259,1000,1
14260,1000,1
14261,857,1
14262,1000,1
14263,516,1
14264,99,0
14265,0,1
14266,107,1
14267,1000,1
14268,178,1
14269,42,0
14270,112,1
14271,7,0
14272,262,1
14273,400,1
14274,753,0
14275,111,0
14276,118,1
14277,0,1
14278,4,1
14279,0,1
14280,0,0
14281,8,1
14282,4,1
14283,3,0
14284,78,1
14285,2,0
14286,0,0
14287,2,1
14288,0,0
14289,0,1
14290,0,1
14291,1000,1
14292,0,1
14293,0,1
14294,3,1
14295,0,1
14296,3,1
14297,0,1
14298,0,0
14299,0,1
14300,4,1
14301,0,1
14302,0,1
14303,0,1
14304,0,1
14305,0,1
14306,119,0
14307,9,1
14308,0,1
14309,19,1
14310,0,1
14311,0,1
14312,0,0
14313,1,1
14314,0,1
14315,0,1
14316,0,1
14317,0,1
14318,0,1
14319,0,1
14320,8,0
14321,9,1
14322,101,1
14323,3,1
14324,289,1
14325,0,1
14326,140,0
14327,0,1
14328,108,1
14329,500,0
14330,0,1
14331,21,1
14332,0,1
14333,41,0
14334,0,1
14335,145,1
14336,63,0
14337,0,1
14338,0,1
14339,0,1
14340,1000,1
14341,0,1
14342,0,0
14343,0,1
14344,0,1
14345,0,1
14346,0,1
14347,0,1
14348,0,0
14349,0,1
14350,3,1
14351,3,1
14352,0,1
14353,0,1
14354,0,1
14355,0,1
14356,6,1
14357,13,1
14358,12,1
14359,1000,0
14360,1000,0
14361,0,0
14362,0,1
14363,0,1
14364,1191,1
14365,0,0
14366,107,1
14367,1000,1
14368,0,1
14369,1000,1
14370,1000,1
14371,1000,1
14372,0,1
14373,106,0
14374,1000,1
14375,1000,1
14376,208,0
14377,0,1
14378,230,1
14379,270,1
14380,32,1
14381,694,1
14382,0,1
14383,0,1
14384,1000,1
14385,206,1
14386,130,1
14387,73,1
14388,0,1
14389,0,1
14390,950,1
14391,74,1
14392,1000,0
14393,4,0
14394,1000,1
14395,1000,1
14396,0,1
14397,0,1
14398,27,1
14399,131,1
14400,0,1
14401,185,0
14402,0,1
14403,206,1
14404,1000,1
14405,152,1
14406,229,1
14407,0,0
14408,0,1
14409,7,1
14410,0,1
14411,1000,1
14412,0,1
14413,8,1
14414,1000,1
14415,5,1
14416,1,1
14417,0,1
14418,0,1
14419,0,0
14420,6,0
14421,174,1
14422,0,1
14423,0,0
14424,0,1
14425,0,0
14426,0,0
14427,0,1
14428,4,1
14429,88,1
14430,13,1
14431,79,1
14432,0,1
14433,0,1
14434,171,0
14435,3,1
14436,67,1
14437,0,0
14438,152,1
14439,1000,1
14440,1000,1
14441,143,0
14442,0,0
14443,0,1
14444,218,1
14445,8,1
14446,0,1
14447,4,1
14448,182,1
14449,0,0
14450,118,1
14451,1000,1
14452,274,1
14453,1000,1
14454,704,1
14455,142,1
14456,85,1
14457,95,1
14458,117,1
14459,145,1
14460,103,0
14461,86,0
14462,8,1
14463,0,1
14464,5,1
14465,160,1
14466,2,1
14467,0,1
14468,0,1
14469,31,1
14470,1000,1
14471,1000,1
14472,1000,0
14473,230,1
14474,0,1
14475,88,1
14476,9,0
14477,247,0
14478,455,1
14479,1000,1
14480,0,1
14481,113,1
14482,860,1
14483,22,1
14484,0,1
14485,1000,0
14486,0,1
14487,0,1
14488,4,1
14489,5,0
14490,0,1
14491,1,1
14492,80,0
14493,21,0
14494,6,1
14495,112,1
14496,7,1
14497,58,1
14498,13,1
14499,0,1
14500,0,1
14501,0,1
14502,0,1
14503,3,0
14504,2,0
14505,204,1
14506,50,0
14507,117,1
14508,1000,1
14509,1000,0
14510,0,1
14511,1000,1
14512,177,1
14513,4,1
14514,1000,1
14515,1000,1
14516,1000,1
14517,924,1
14518,1000,1
14519,0,0
14520,289,1
14521,169,1
14522,17,1
14523,286,0
14524,3,1
14525,96,1
14526,212,1
14527,0,1
14528,1000,1
14529,0,1
14530,0,1
14531,0,1
14532,0,1
14533,0,0
14534,239,1
14535,0,1
14536,0,1
14537,82,1
14538,2,1
14539,6,1
14540,0,1
14541,0,1
14542,4,1
14543,4,1
14544,212,1
14545,0,1
14546,0,1
14547,0,1
14548,0,1
14549,0,1
14550,0,1
14551,0,0
14552,4,1
14553,80,1
14554,207,1
14555,420,1
14556,0,1
14557,0,1
14558,1000,0
14559,3,1
14560,725,1
14561,6,1
14562,1000,1
14563,1000,1
14564,26,0
14565,168,1
14566,3,1
14567,195,0
14568,1000,1
14569,0,1
14570,93,1
14571,10,1
14572,110,1
14573,0,1
14574,0,1
14575,159,0
14576,301,1
14577,0,1
14578,0,1
14579,31,1
14580,1,1
14581,3,1
14582,3,1
14583,3,1
14584,0,1
14585,0,1
14586,0,1
14587,0,0
14588,3,1
14589,0,0
14590,0,1
14591,33,1
14592,1000,1
14593,119,1
14594,4,1
14595,0,0
14596,0,1
14597,0,1
14598,1000,1
14599,6,1
14600,58,1
14601,63,1
14602,130,1
14603,3,1
14604,0,1
14605,0,1
14606,0,1
14607,0,0
14608,0,1
14609,1,1
14610,0,1
14611,1000,1
14612,448,0
14613,1000,1
14614,94,1
14615,0,1
14616,52,1
14617,316,0
14618,229,0
14619,234,1
14620,1000,0
14621,168,1
14622,4,1
14623,26,1
14624,0,1
14625,0,0
14626,860,1
14627,105,1
14628,3,1
14629,43,1
14630,0,1
14631,103,1
14632,1,0
14633,3,1
14634,451,1
14635,36,1
14636,1000,0
14637,415,1
14638,121,1
14639,1000,0
14640,174,1
14641,1000,1
14642,4,1
14643,0,1
14644,76,1
14645,134,1
14646,4,1
14647,202,1
14648,0,1
14649,110,0
14650,11,1
14651,72,1
14652,1000,1
14653,2,1
14654,34,0
14655,2,0
14656,221,1
14657,77,1
14658,0,1
14659,3,0
14660,392,1
14661,0,1
14662,1000,1
14663,67,1
14664,1000,1
14665,4,0
14666,1000,1
14667,0,1
14668,196,1
14669,1000,1
14670,1000,1
14671,331,1
14672,88,1
14673,65,0
14674,0,1
14675,0,0
14676,3,1
14677,1000,1
14678,0,1
14679,17,1
14680,37,1
14681,0,1
14682,0,1
14683,0,1
14684,944,1
14685,1000,1
14686,0,1
14687,0,0
14688,86,1
14689,83,1
14690,0,1
14691,2,1
14692,0,1
14693,0,1
14694,2,0
14695,18,1
14696,738,1
14697,911,1
14698,0,0
14699,303,0
14700,376,1
14701,0,1
14702,12,1
14703,1000,1
14704,1000,1
14705,100,1
14706,3,1
14707,0,0
14708,22,1
14709,610,1
14710,0,1
14711,1,1
14712,0,0
14713,4,1
14714,43,0
14715,0,1
14716,3,1
14717,222,1
14718,40,0
14719,1000,1
14720,0,0
14721,0,1
14722,0,1
14723,212,1
14724,1000,1
14725,0,1
14726,0,1
14727,52,1
14728,7,1
14729,241,1
14730,4,1
14731,3,0
14732,1000,1
14733,13,1
14734,194,0
14735,634,1
14736,2,1
14737,54,1
14738,0,1
14739,0,1
14740,0,1
14741,47,1
14742,4,0
14743,320,1
14744,0,1
14745,9,1
14746,0,1
14747,0,1
14748,389,1
14749,0,1
14750,256,1
14751,0,1
14752,1065,1
14753,878,1
14754,1084,1
14755,0,1
14756,10,1
14757,0,1
14758,0,1
14759,81,0
14760,73,1
14761,6,1
14762,0,0
14763,0,1
14764,0,1
14765,23,1
14766,170,1
14767,118,1
14768,3,1
14769,0,1
14770,1000,1
14771,0,1
14772,681,1
14773,1000,1
14774,410,1
14775,0,1
14776,0,0
14777,0,1
14778,1000,1
14779,227,1
14780,10,1
14781,4,1
14782,88,1
14783,1,1
14784,249,1
14785,77,1
14786,589,1
14787,193,1
14788,11,1
14789,138,1
14790,1000,1
14791,5,1
14792,0,0
14793,0,1
14794,0,1
14795,5,1
14796,0,1
14797,4,1
14798,0,1
14799,224,1
14800,748,1
14801,25,1
14802,3,0
14803,6,1
14804,0,0
14805,0,0
14806,0,1
14807,1,1
14808,0,1
14809,0,1
14810,4,1
14811,0,1
14812,0,1
14813,0,1
14814,2,1
14815,0,1
14816,1000,1
14817,0,1
14818,0,1
14819,0,1
14820,6,1
14821,34,1
14822,1000,1
14823,0,1
14824,0,1
14825,0,1
14826,0,1
14827,0,1
14828,0,1
14829,1000,1
14830,0,1
14831,1000,1
14832,0,1
14833,29,1
14834,0,1
14835,1000,1
14836,1000,1
14837,45,1
14838,1000,1
14839,1000,1
14840,7,1
14841,0,1
14842,1000,0
14843,0,1
14844,0,1
14845,254,1
14846,0,0
14847,1000,0
14848,4,0
14849,0,0
14850,1000,1
14851,0,1
14852,415,1
14853,476,1
14854,72,0
14855,56,1
14856,88,1
14857,65,1
14858,0,0
14859,1000,1
14860,0,1
14861,0,1
14862,1000,0
14863,125,1
14864,0,1
14865,1000,1
14866,22,1
14867,117,1
14868,3,1
14869,0,1
14870,3,1
14871,1000,1
14872,463,0
14873,902,1
14874,26,1
14875,0,1
14876,0,0
14877,0,1
14878,0,1
14879,206,1
14880,1000,1
14881,0,1
14882,0,0
14883,0,1
14884,1000,0
14885,1000,1
14886,39,1
14887,1,1
14888,1000,1
14889,1000,1
14890,0,1
14891,112,1
14892,0,1
14893,0,1
14894,1,1
14895,0,1
14896,0,1
14897,9,1
14898,12,1
14899,8,0
14900,142,1
14901,670,1
14902,0,1
14903,1000,1
14904,1,1
14905,1000,1
14906,31,1
14907,0,1
14908,99,0
14909,446,0
14910,1000,0
14911,1,0
14912,12,1
14913,188,1
14914,3,0
14915,353,1
14916,93,1
14917,67,0
14918,152,1
14919,45,1
14920,1000,1
14921,0,1
14922,692,1
14923,4,1
14924,297,1
14925,1,1
14926,1000,1
14927,1000,1
14928,0,1
14929,0,1
14930,11,1
14931,0,1
14932,0,0
14933,96,1
14934,83,1
14935,117,1
14936,402,0
14937,0,1
14938,0,1
14939,1000,1
14940,4,1
14941,410,1
14942,28,1
14943,0,1
14944,0,0
14945,6,1
14946,81,1
14947,1000,1
14948,0,0
14949,72,1
14950,879,1
14951,1000,1
14952,56,0
14953,146,0
14954,287,1
14955,261,1
14956,283,1
14957,758,1
14958,179,1
14959,805,1
14960,1000,1
14961,1000,1
14962,0,1
14963,0,0
14964,0,1
14965,7,1
14966,41,0
14967,10,1
14968,4,1
14969,149,1
14970,1000,1
14971,1000,1
14972,167,1
14973,4,0
14974,3,1
14975,0,1
14976,1,1
14977,0,1
14978,0,0
14979,0,1
14980,588,0
14981,0,0
14982,0,1
14983,0,1
14984,3,1
14985,0,1
14986,0,1
14987,0,1
14988,4,0
14989,0,0
14990,0,1
14991,455,1
14992,0,1
14993,0,1
14994,0,1
14995,0,1
14996,0,1
14997,0,1
14998,0,1
14999,156,1
15000,732,1
15001,1000,1
15002,4,1
15003,148,1
15004,24,1
15005,761,0
15006,309,1
15007,1,0
15008,30,0
15009,11,1
15010,300,1
15011,110,1
15012,39,0
15013,7,1
15014,1000,1
15015,1000,1
15016,1000,0
15017,177,0
15018,0,0
15019,259,1
15020,0,1
15021,0,1
15022,0,1
15023,0,0
15024,1000,1
15025,180,0
15026,258,1
15027,104,1
15028,0,1
15029,70,1
15030,4,1
15031,106,1
15032,172,1
15033,0,1
15034,5,0
15035,16,1
15036,209,1
15037,0,1
15038,0,1
15039,0,0
15040,0,1
15041,0,1
15042,1,0
15043,2,1
15044,0,1
15045,238,0
15046,0,1
15047,0,1
15048,1000,1
15049,796,1
15050,0,1
15051,182,1
15052,0,1
15053,36,1
15054,539,1
15055,829,1
15056,1000,1
15057,0,0
15058,292,1
15059,2,1
15060,1000,0
15061,43,1
15062,0,1
15063,3,1
15064,189,0
15065,0,1
15066,102,1
15067,4,1
15068,271,1
15069,0,1
15070,546,0
15071,237,1
15072,0,1
15073,157,1
15074,1,1
15075,4,1
15076,0,1
15077,0,0
15078,0,0
15079,0,1
15080,13,1
15081,1000,1
15082,7,0
15083,1000,1
15084,0,1
15085,0,1
15086,0,1
15087,0,0
15088,830,1
15089,1000,1
15090,32,1
15091,1000,0
15092,1000,1
15093,9,1
15094,1000,1
15095,1000,1
15096,1000,1
15097,4,1
15098,16,1
15099,0,1
15100,0,1
15101,1000,1
15102,870,1
15103,237,1
15104,1000,0
15105,155,1
15106,1000,1
15107,589,1
15108,7,1
15109,3,1
15110,128,1
15111,312,1
15112,0,1
15113,2,1
15114,0,0
15115,510,0
15116,0,1
15117,372,1
15118,1000,1
15119,1000,1
15120,80,0
15121,72,1
15122,1,1
15123,1000,1
15124,1,1
15125,14,1
15126,1000,1
15127,119,0
15128,200,1
15129,175,1
15130,0,0
15131,35,1
15132,1000,1
15133,101,1
15134,1000,0
15135,1000,1
15136,9,1
15137,5,1
15138,0,1
15139,1000,0
15140,0,1
15141,0,1
15142,3,1
15143,1000,1
15144,0,1
15145,0,1
15146,788,1
15147,0,0
15148,53,0
15149,0,1
15150,81,1
15151,267,1
15152,129,1
15153,88,1
15154,1000,1
15155,1000,0
15156,70,1
15157,7,1
15158,1000,1
15159,1000,1
15160,1000,1
15161,77,0
15162,7,0
15163,149,1
15164,0,1
15165,0,1
15166,41,0
15167,323,1
15168,19,0
15169,85,1
15170,0,1
15171,928,1
15172,3,1
15173,0,1
15174,0,1
15175,53,1
15176,0,1
15177,1000,1
15178,0,1
15179,0,1
15180,0,1
15181,1000,1
15182,117,1
15183,0,1
15184,2,0
15185,0,1
15186,1000,1
15187,3,0
15188,924,1
15189,101,1
15190,335,1
15191,1000,1
15192,1162,1
15193,1162,1
15194,0,1
15195,56,0
15196,1000,0
15197,33,1
15198,1000,1
15199,114,1
15200,0,1
15201,0,0
15202,1000,1
15203,55,1
15204,0,1
15205,18,1
15206,2,1
15207,1000,1
15208,297,0
15209,0,1
15210,330,0
15211,16,1
15212,1000,1
15213,44,1
15214,81,1
15215,0,0
15216,0,1
15217,1000,0
15218,83,1
15219,1000,1
15220,5,1
15221,71,1
15222,679,1
15223,1001,0
15224,0,1
15225,43,1
15226,0,0
15227,931,0
15228,894,1
15229,1000,1
15230,507,1
15231,71,1
15232,708,0
15233,3,0
15234,329,1
15235,34,1
15236,228,1
15237,1000,1
15238,64,1
15239,0,0
15240,339,1
15241,525,1
15242,0,0
15243,5,0
15244,158,1
15245,0,1
15246,221,0
15247,0,1
15248,86,1
15249,459,1
15250,0,1
15251,1000,1
15252,62,1
15253,0,0
15254,240,0
15255,590,0
15256,18,1
15257,0,0
15258,0,1
15259,0,1
15260,0,0
15261,0,1
15262,6,1
15263,108,1
15264,2,1
15265,1000,1
15266,26,1
15267,1,1
15268,0,0
15269,79,1
15270,0,1
15271,756,1
15272,0,0
15273,0,1
15274,0,1
15275,38,1
15276,7,1
15277,2,1
15278,1,1
15279,706,1
15280,4,1
15281,6,1
15282,0,1
15283,3,1
15284,0,1
15285,270,1
15286,535,0
15287,241,0
15288,879,1
15289,0,1
15290,0,1
15291,0,0
15292,111,1
15293,0,1
15294,33,1
15295,0,1
15296,155,1
15297,119,1
15298,242,1
15299,85,1
15300,1000,1
15301,0,1
15302,151,1
15303,3,1
15304,23,1
15305,231,1
15306,1000,1
15307,1000,1
15308,1000,1
15309,0,1
15310,2,1
15311,0,0
15312,0,1
15313,0,0
15314,0,1
15315,0,0
15316,208,0
15317,132,1
15318,97,0
15319,0,1
15320,91,1
15321,390,1
15322,43,1
15323,3,1
15324,1000,0
15325,188,0
15326,3,1
15327,99,1
15328,0,1
15329,292,1
15330,39,1
15331,54,1
15332,0,1
15333,5,1
15334,126,1
15335,1000,1
15336,104,0
15337,77,1
15338,742,1
15339,0,0
15340,0,1
15341,66,1
15342,0,1
15343,19,1
15344,308,0
15345,8,1
15346,0,1
15347,1000,1
15348,797,0
15349,1000,0
15350,1,0
15351,1,1
15352,56,1
15353,0,1
15354,48,1
15355,4,0
15356,737,1
15357,1000,1
15358,0,1
15359,0,1
15360,3,1
15361,98,1
15362,0,1
15363,90,1
15364,2,1
15365,0,0
15366,0,1
15367,241,1
15368,65,1
15369,6,1
15370,0,0
15371,778,0
15372,7,0
15373,0,1
15374,1000,1
15375,0,1
15376,0,1
15377,169,1
15378,122,1
15379,0,0
15380,1,1
15381,5,1
15382,0,0
15383,5,0
15384,0,1
15385,361,1
15386,0,1
15387,104,1
15388,0,1
15389,0,1
15390,0,1
15391,0,1
15392,0,0
15393,0,0
15394,15,1
15395,6,1
15396,0,1
15397,1000,1
15398,1000,1
15399,0,1
15400,0,1
15401,0,0
15402,0,1
15403,0,1
15404,0,1
15405,109,1
15406,0,1
15407,0,1
15408,1000,1
15409,1000,0
15410,1000,1
15411,136,0
15412,821,1
15413,105,1
15414,1000,1
15415,1000,1
15416,182,1
15417,584,1
15418,1000,1
15419,0,0
15420,0,1
15421,245,1
15422,256,1
15423,3,1
15424,17,0
15425,192,1
15426,4,1
15427,9,1
15428,35,1
15429,0,1
15430,105,1
15431,1000,1
15432,312,0
15433,3,1
15434,0,1
15435,0,0
15436,2,0
15437,0,0
15438,0,1
15439,0,1
15440,2,1
15441,1000,0
15442,101,1
15443,46,1
15444,43,0
15445,1000,1
15446,7,1
15447,304,1
15448,0,1
15449,373,1
15450,3,1
15451,1000,0
15452,248,1
15453,6,1
15454,1000,1
15455,94,1
15456,0,1
15457,1000,1
15458,0,1
15459,0,1
15460,59,1
15461,3,1
15462,0,1
15463,7,1
15464,0,0
15465,13,0
15466,6,1
15467,49,1
15468,0,1
15469,0,1
15470,0,1
15471,1000,0
15472,1000,1
15473,1000,1
15474,0,1
15475,6,1
15476,9,1
15477,0,0
15478,359,0
15479,141,1
15480,0,1
15481,0,1
15482,9,1
15483,24,1
15484,213,0
15485,40,0
15486,0,1
15487,0,0
15488,0,1
15489,0,1
15490,0,1
15491,0,0
15492,16,0
15493,0,1
15494,1,0
15495,89,1
15496,0,1
15497,1000,1
15498,0,1
15499,24,1
15500,0,1
15501,1000,1
15502,0,1
15503,0,1
15504,178,0
15505,440,1
15506,468,1
15507,8,1
15508,0,1
15509,0,0
15510,0,1
15511,6,0
15512,159,0
15513,7,0
15514,8,1
15515,0,0
15516,0,1
15517,8,0
15518,0,1
15519,1000,1
15520,98,1
15521,1000,1
15522,0,1
15523,0,1
15524,0,1
15525,3,0
15526,0,1
15527,3,1
15528,150,1
15529,0,1
15530,0,1
15531,0,1
15532,1000,1
15533,1,1
15534,0,1
15535,2,1
15536,0,1
15537,0,0
15538,0,1
15539,0,0
15540,2,1
15541,1000,1
15542,0,1
15543,1000,1
15544,0,0
15545,5,1
15546,226,1
15547,1000,1
15548,897,1
15549,483,0
15550,117,1
15551,2,1
15552,1000,0
15553,36,1
15554,160,1
15555,12,1
15556,819,1
15557,166,1
15558,29,1
15559,5,1
15560,1000,1
15561,45,1
15562,109,1
15563,724,1
15564,31,1
15565,0,0
15566,9,0
15567,5,1
15568,2,1
15569,2,1
15570,1,1
15571,1,1
15572,0,1
15573,0,1
15574,4,0
15575,3,1
15576,8,1
15577,0,1
15578,2,1
15579,9,1
15580,1,1
15581,0,1
15582,494,1
15583,0,1
15584,0,0
15585,0,1
15586,0,1
15587,0,1
15588,0,1
15589,845,1
15590,39,1
15591,35,1
15592,0,1
15593,0,1
15594,0,1
15595,0,1
15596,33,1
15597,755,1
15598,3,1
15599,0,1
15600,0,1
15601,222,1
15602,0,1
15603,0,1
15604,3,0
15605,5,1
15606,59,1
15607,1000,1
15608,4,1
15609,3,0
15610,0,1
15611,0,0
15612,0,1
15613,0,1
15614,3,1
15615,0,1
15616,16,1
15617,0,0
15618,0,1
15619,0,0
15620,1000,1
15621,1000,1
15622,83,1
15623,1000,0
15624,50,1
15625,1,1
15626,1000,1
15627,0,1
15628,0,0
15629,0,1
15630,1,0
15631,1000,1
15632,0,1
15633,0,1
15634,0,1
15635,0,1
15636,80,1
15637,0,0
15638,0,1
15639,0,0
15640,0,1
15641,0,0
15642,0,1
15643,0,1
15644,0,1
15645,0,1
15646,0,0
15647,17,1
15648,0,1
15649,0,1
15650,0,1
15651,0,1
15652,1,1
15653,565,1
15654,364,1
15655,0,1
15656,235,1
15657,0,0
15658,0,0
15659,0,1
15660,0,0
15661,0,0
15662,103,1
15663,0,0
15664,0,0
15665,0,1
15666,0,1
15667,345,0
15668,1000,1
15669,0,0
15670,237,1
15671,97,1
15672,0,0
15673,370,1
15674,94,1
15675,0,1
15676,0,0
15677,7,1
15678,348,1
15679,125,1
15680,1000,1
15681,1095,1
15682,1095,1
15683,0,1
15684,0,1
15685,12,0
15686,1095,0
15687,3,1
15688,87,1
15689,1000,1
15690,1000,1
15691,92,1
15692,1095,0
15693,12,0
15694,3,1
15695,173,0
15696,9,1
15697,153,1
15698,1000,1
15699,137,1
15700,4,1
15701,2,1
15702,380,1
15703,1000,0
15704,1000,1
15705,95,1
15706,1000,1
15707,0,1
15708,0,1
15709,0,1
15710,20,0
15711,66,0
15712,0,1
15713,112,1
15714,3,1
15715,1,1
15716,1000,1
15717,1000,1
15718,1193,0
15719,1193,1
15720,2,1
15721,1192,0
15722,1000,1
15723,1192,1
15724,102,1
15725,1192,0
15726,1000,0
15727,1192,1
15728,1192,1
15729,1000,1
15730,8,1
15731,0,1
15732,1000,1
15733,698,1
15734,4,1
15735,18,1
15736,1,1
15737,0,1
15738,4,1
15739,1000,1
15740,106,0
15741,113,1
15742,0,1
15743,21,0
15744,0,1
15745,187,1
15746,21,0
15747,1000,1
15748,101,0
15749,25,1
15750,150,1
15751,2,1
15752,1000,1
15753,1000,1
15754,1000,0
15755,1000,0
15756,47,1
15757,4,1
15758,1000,1
15759,287,1
15760,3,1
15761,1000,1
15762,1,0
15763,7,1
15764,991,1
15765,235,1
15766,0,1
15767,0,1
15768,1000,1
15769,37,1
15770,1000,1
15771,0,0
15772,0,1
15773,1000,1
15774,180,0
15775,80,0
15776,0,1
15777,1000,1
15778,233,1
15779,1000,0
15780,10,1
15781,479,1
15782,99,1
15783,63,0
15784,1000,1
15785,1000,1
15786,0,1
15787,336,1
15788,2,1
15789,1000,1
15790,0,1
15791,1,1
15792,26,0
15793,0,1
15794,0,1
15795,219,0
15796,1000,0
15797,258,1
15798,28,0
15799,6,1
15800,0,1
15801,0,1
15802,0,1
15803,480,1
15804,209,0
15805,453,1
15806,1,1
15807,0,0
15808,45,1
15809,7,0
15810,5,0
15811,2,1
15812,0,1
15813,0,1
15814,0,1
15815,521,1
15816,73,1
15817,1000,1
15818,16,1
15819,1000,1
15820,43,0
15821,1082,1
15822,1000,0
15823,16,0
15824,15,1
15825,314,1
15826,0,0
15827,0,0
15828,0,1
15829,1000,1
15830,0,0
15831,0,1
15832,1000,1
15833,225,0
15834,1000,0
15835,320,1
15836,1000,1
15837,1000,1
15838,1000,1
15839,1000,1
15840,798,1
15841,138,1
15842,83,1
15843,0,1
15844,0,1
15845,28,0
15846,1000,0
15847,0,0
15848,0,1
15849,0,0
15850,0,0
15851,0,1
15852,1000,1
15853,3,0
15854,14,1
15855,1000,1
15856,4,0
15857,4,1
15858,0,1
15859,0,1
15860,4,1
15861,27,1
15862,0,1
15863,3,1
15864,0,1
15865,47,1
15866,805,0
15867,212,0
15868,1000,1
15869,1000,1
15870,119,1
15871,0,1
